path	baseline_line	disposition	destination	evidence
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	60	remove		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	83	remove		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	111	remove		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	119	remove		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	155	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	156	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/MultiTenancyArchitectureTests.cs	157	rewrite		Read selected-module entity/context/repository reflection checks; inherited OnModelCreating existence does not prove an override or installed filters. Retain UseTenant exemption without claiming it never changes read filtering.
api/tests/Wallow.Architecture.Tests/ProblemWriterGuardTests.cs	5	rewrite		Read writer/non-error allowlists and regex patterns; describe this limited source guard rather than claiming every error body is proved to use the writer. Preserve useful boundary explanation.
api/tests/Wallow.Architecture.Tests/ProblemWriterGuardTests.cs	19	keep		Read writer/non-error allowlists and regex patterns; describe this limited source guard rather than claiming every error body is proved to use the writer. Preserve useful boundary explanation.
api/tests/Wallow.Architecture.Tests/ProblemWriterGuardTests.cs	29	keep		Read writer/non-error allowlists and regex patterns; describe this limited source guard rather than claiming every error body is proved to use the writer. Preserve useful boundary explanation.
api/tests/Wallow.Architecture.Tests/ProblemWriterGuardTests.cs	124	rewrite		Read writer/non-error allowlists and regex patterns; describe this limited source guard rather than claiming every error body is proved to use the writer. Preserve useful boundary explanation.
api/tests/Wallow.Architecture.Tests/ProblemWriterGuardTests.cs	125	rewrite		Read writer/non-error allowlists and regex patterns; describe this limited source guard rather than claiming every error body is proved to use the writer. Preserve useful boundary explanation.
api/tests/Wallow.Architecture.Tests/ProblemWriterGuardTests.cs	126	rewrite		Read writer/non-error allowlists and regex patterns; describe this limited source guard rather than claiming every error body is proved to use the writer. Preserve useful boundary explanation.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	5	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	27	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	30	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	36	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	42	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	63	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	84	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	105	remove		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	154	remove		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	181	remove		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	196	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/PublicSeedClientRemovalTests.cs	197	rewrite		Read selected roots/extensions/pruning and indexed redirect assertion; scan is neither git-tracked-only nor repo-exhaustive. Remove historical threats/cutover narrative and retain self-exclusion/index-alignment purpose.
api/tests/Wallow.Architecture.Tests/ServiceDefaultsTests.cs	15	remove		Read built host, discovery service lookup and endpoint assertions; remove setup narration and historical now wording while retaining host/default route ownership.
